z1,z2,z3,z4,z5,z6,z7,z8,window,source,cluster
-0.4363355,-1.1069537,-0.60374963,-0.10084107,0.28198645,-0.6867373,-0.56487453,0.34344992,127,水谷2人目_悲しい.csv,3
-0.44824353,-1.107589,-0.60841143,-0.053659573,0.23760809,-0.6116148,-0.58128446,0.25377408,128,水谷2人目_悲しい.csv,3
-0.46539488,-1.1141372,-0.62217784,-0.0018164068,0.22544487,-0.5471675,-0.6300283,0.16591363,129,水谷2人目_悲しい.csv,3
-0.4685817,-1.1108085,-0.6253157,0.048580892,0.23279436,-0.49404418,-0.68544424,0.088213064,130,水谷2人目_悲しい.csv,3
-0.47454557,-1.1046271,-0.6202587,0.08547366,0.2500051,-0.4347826,-0.7354421,0.028354244,131,水谷2人目_悲しい.csv,3
-0.49363184,-1.0714618,-0.60316515,0.119890615,0.2862644,-0.36495906,-0.77397984,-0.034729056,132,水谷2人目_悲しい.csv,3
-0.48464274,-1.0406022,-0.576812,0.17623477,0.3020033,-0.30688107,-0.80660015,-0.10672157,133,水谷2人目_悲しい.csv,3
-0.49763605,-1.0039428,-0.54691714,0.23586585,0.30117723,-0.26609042,-0.82870984,-0.17508677,134,水谷2人目_悲しい.csv,3
-0.5064158,-0.97788125,-0.5064546,0.29105932,0.30512404,-0.21036062,-0.83361495,-0.22365607,135,水谷2人目_悲しい.csv,3
-0.506612,-0.94094145,-0.45192462,0.34150147,0.31205648,-0.15070254,-0.85454684,-0.26453152,136,水谷2人目_悲しい.csv,3
-0.5035089,-0.8872094,-0.36970663,0.4015645,0.33053377,-0.108061396,-0.8751008,-0.28330606,137,水谷2人目_悲しい.csv,3
-0.4868869,-0.8169866,-0.26209703,0.46342576,0.36725208,-0.060610417,-0.88137984,-0.26290318,138,水谷2人目_悲しい.csv,1
-0.48463044,-0.74181044,-0.14704059,0.5278728,0.44006363,-0.009380414,-0.8828491,-0.21359661,139,水谷2人目_悲しい.csv,1
-0.47929147,-0.68873036,-0.071094856,0.5456922,0.48642564,-0.0033495445,-0.87062097,-0.14497872,140,水谷2人目_悲しい.csv,1
-0.4675441,-0.6454319,0.0034320746,0.5537817,0.53960246,-0.013008415,-0.8521338,-0.06755926,141,水谷2人目_悲しい.csv,1
-0.45669866,-0.58684576,0.0837267,0.5672196,0.6196019,-0.01729478,-0.8344234,0.02379893,142,水谷2人目_悲しい.csv,1
-0.45524427,-0.5511452,0.13579682,0.547584,0.7087541,-0.04651635,-0.81733054,0.12180858,143,水谷2人目_悲しい.csv,1
-0.4512353,-0.5513462,0.17612477,0.4992939,0.80232596,-0.09593777,-0.8095114,0.20439197,144,水谷2人目_悲しい.csv,1
-0.40956008,-0.5597648,0.21886025,0.4219891,0.87228096,-0.13057543,-0.81946486,0.2515998,145,水谷2人目_悲しい.csv,1
-0.35209045,-0.55728865,0.23874287,0.3461335,0.94341946,-0.14717293,-0.82303005,0.31716102,146,水谷2人目_悲しい.csv,1
-0.31295308,-0.57971066,0.21952787,0.24688374,1.0079869,-0.21392207,-0.82337135,0.4191548,147,水谷2人目_悲しい.csv,1
-0.28312775,-0.5992252,0.2051652,0.14583722,1.0365797,-0.27898356,-0.8107952,0.5075892,148,水谷2人目_悲しい.csv,3
-0.23580322,-0.60045296,0.18768479,0.04992292,1.0314667,-0.36809468,-0.775358,0.632949,149,水谷2人目_悲しい.csv,3
-0.19871528,-0.64804614,0.12772952,-0.09158022,1.0037231,-0.48989305,-0.7151103,0.7452066,150,水谷2人目_悲しい.csv,3
-0.16667406,-0.70921856,0.027943222,-0.21984549,0.9668885,-0.60823435,-0.66289693,0.8031219,151,水谷2人目_悲しい.csv,3
-0.15124018,-0.76223576,-0.06219615,-0.31266809,0.9015341,-0.6723089,-0.62768453,0.80162156,152,水谷2人目_悲しい.csv,3
-0.1347714,-0.790665,-0.15126981,-0.37133893,0.8049261,-0.72680503,-0.5948481,0.7875823,153,水谷2人目_悲しい.csv,3
-0.13486229,-0.81219435,-0.24791569,-0.41786885,0.70960873,-0.76718825,-0.56239086,0.7528619,154,水谷2人目_悲しい.csv,3
-0.16486031,-0.8324733,-0.36424884,-0.44637352,0.5922046,-0.80839646,-0.518226,0.70617974,155,水谷2人目_悲しい.csv,3
-0.20125021,-0.83130074,-0.4576117,-0.43800604,0.45696175,-0.8405275,-0.46821424,0.65577394,156,水谷2人目_悲しい.csv,3
-0.253011,-0.83873636,-0.54512095,-0.4237324,0.3509679,-0.8385148,-0.45612642,0.5780636,157,水谷2人目_悲しい.csv,3
-0.31964985,-0.85826266,-0.62639165,-0.39563262,0.25679663,-0.8112683,-0.47803828,0.47742102,158,水谷2人目_悲しい.csv,3
-0.36687747,-0.84537894,-0.67082477,-0.34414005,0.17946705,-0.76392066,-0.5073112,0.37472227,159,水谷2人目_悲しい.csv,3
-0.40295264,-0.8394659,-0.68804175,-0.28157547,0.091048084,-0.69874495,-0.5346579,0.26993984,160,水谷2人目_悲しい.csv,3
-0.454334,-0.8766244,-0.7071098,-0.19385728,0.062168673,-0.60174114,-0.5491792,0.16956837,161,水谷2人目_悲しい.csv,3
-0.5140024,-0.8920092,-0.7163785,-0.11771757,0.070696056,-0.5189377,-0.5944022,0.0840926,162,水谷2人目_悲しい.csv,3
-0.54562086,-0.87902105,-0.71773237,-0.0391817,0.09988475,-0.43793136,-0.61756605,0.019089932,163,水谷2人目_悲しい.csv,3
-0.5761272,-0.84580183,-0.71583176,0.013138646,0.12118692,-0.36942524,-0.6529613,-0.05789432,164,水谷2人目_悲しい.csv,3
-0.59773177,-0.8237754,-0.71019304,0.061656326,0.16152036,-0.29977423,-0.70864594,-0.14078768,165,水谷2人目_悲しい.csv,3
-0.60552233,-0.7810533,-0.6849027,0.124376416,0.1710466,-0.24490237,-0.75312775,-0.21350874,166,水谷2人目_悲しい.csv,3
-0.60197455,-0.7324903,-0.6419453,0.18559478,0.1657309,-0.17425875,-0.7792433,-0.27409,167,水谷2人目_悲しい.csv,0
-0.6212925,-0.6755201,-0.56918806,0.257598,0.19593312,-0.08151455,-0.8189076,-0.32496402,168,水谷2人目_悲しい.csv,0
-0.63821816,-0.6177686,-0.5109904,0.31136337,0.25086418,-0.014552425,-0.85477155,-0.34817606,169,水谷2人目_悲しい.csv,0
-0.64942104,-0.5620086,-0.43969268,0.3860669,0.31850514,0.028984867,-0.86400723,-0.33308327,170,水谷2人目_悲しい.csv,0
-0.6724354,-0.48324448,-0.3101155,0.47092727,0.41542652,0.09821154,-0.87180024,-0.28718352,171,水谷2人目_悲しい.csv,0
-0.6782245,-0.42834815,-0.2206927,0.4983898,0.46294183,0.12288834,-0.86388975,-0.22785957,172,水谷2人目_悲しい.csv,1
-0.66358936,-0.3647873,-0.10756489,0.51271576,0.52616966,0.13849314,-0.85069215,-0.14397152,173,水谷2人目_悲しい.csv,1
-0.65430117,-0.30367556,-0.001020629,0.5163108,0.6079222,0.14817742,-0.83358335,-0.04403697,174,水谷2人目_悲しい.csv,1
-0.6395745,-0.25272238,0.08344611,0.48738316,0.7024834,0.13326478,-0.8195379,0.063821144,175,水谷2人目_悲しい.csv,1
-0.63066936,-0.24552101,0.13531104,0.42926645,0.80525273,0.08107725,-0.8216344,0.16833428,176,水谷2人目_悲しい.csv,1
-0.5990385,-0.2643057,0.16436887,0.35498795,0.89936537,0.025281377,-0.82111293,0.24534097,177,水谷2人目_悲しい.csv,1
-0.5409246,-0.27561104,0.18598132,0.27272993,0.98863935,-0.0140848765,-0.8344603,0.30201185,178,水谷2人目_悲しい.csv,1
-0.48603135,-0.2844651,0.19880037,0.18129691,1.0662342,-0.071727246,-0.84790796,0.3796074,179,水谷2人目_悲しい.csv,6
-0.43608874,-0.31701535,0.19061981,0.05763402,1.1320434,-0.1417135,-0.83856857,0.46033007,180,水谷2人目_悲しい.csv,6
-0.3648827,-0.34534964,0.15833554,-0.075000085,1.1594713,-0.23983261,-0.79699695,0.5801598,181,水谷2人目_悲しい.csv,6
-0.3030374,-0.38657215,0.09748981,-0.22906081,1.1429441,-0.35007954,-0.752408,0.7082578,182,水谷2人目_悲しい.csv,6
-0.24778111,-0.42953655,0.020478835,-0.34523836,1.109488,-0.43044662,-0.7090526,0.7625008,183,水谷2人目_悲しい.csv,6
-0.20417,-0.48052981,-0.05925373,-0.46846205,1.0523603,-0.51139975,-0.67500967,0.8002854,184,水谷2人目_悲しい.csv,6
-0.16878657,-0.51796615,-0.1715137,-0.59379655,0.9564418,-0.6224838,-0.63232154,0.8382834,185,水谷2人目_悲しい.csv,6
-0.164307,-0.54580355,-0.2827698,-0.6786064,0.8614213,-0.68925095,-0.5849708,0.8292615,186,水谷2人目_悲しい.csv,3
-0.20507298,-0.5888664,-0.42177418,-0.7447947,0.7442937,-0.73963946,-0.53473014,0.79717803,187,水谷2人目_悲しい.csv,3
-0.2559409,-0.6092612,-0.5598238,-0.765599,0.6111775,-0.7774924,-0.48694143,0.7295172,188,水谷2人目_悲しい.csv,3
-0.31417337,-0.63212216,-0.67254317,-0.77122164,0.4726146,-0.78794104,-0.4531782,0.6412958,189,水谷2人目_悲しい.csv,3
-0.3642447,-0.6497958,-0.76736665,-0.7746706,0.3533872,-0.79235595,-0.4364304,0.559035,190,水谷2人目_悲しい.csv,3
-0.41499698,-0.6559632,-0.8452428,-0.7600813,0.26119694,-0.7654726,-0.44947276,0.45353875,191,水谷2人目_悲しい.csv,3
-0.4354781,-0.644301,-0.90346164,-0.7137441,0.1591332,-0.7387127,-0.46883616,0.34311834,192,水谷2人目_悲しい.csv,3
-0.49363893,-0.629647,-0.9230492,-0.6417137,0.09128981,-0.67204416,-0.51080453,0.22797823,193,水谷2人目_悲しい.csv,3
-0.5945154,-0.61035144,-0.93782914,-0.5239657,0.04227639,-0.56029147,-0.56224465,0.09298845,194,水谷2人目_悲しい.csv,0
-0.67016923,-0.57322013,-0.92622143,-0.39427185,0.028067686,-0.45432115,-0.5843043,-0.024610132,195,水谷2人目_悲しい.csv,0
-0.715681,-0.5498094,-0.91568166,-0.28826398,0.043547407,-0.37249845,-0.6068418,-0.11129995,196,水谷2人目_悲しい.csv,0
-0.7663209,-0.52237123,-0.89748836,-0.20236191,0.109881364,-0.3158992,-0.6399604,-0.17147768,197,水谷2人目_悲しい.csv,0
-0.8148138,-0.46996954,-0.8808774,-0.11782531,0.18986753,-0.26244888,-0.683178,-0.22107822,198,水谷2人目_悲しい.csv,0
-0.874635,-0.42508906,-0.84248734,-0.027674755,0.22556584,-0.19276571,-0.7046148,-0.27153197,199,水谷2人目_悲しい.csv,0
-0.9205432,-0.33286253,-0.7758367,0.05999744,0.25619343,-0.10647393,-0.75823605,-0.32086548,200,水谷2人目_悲しい.csv,0
-0.9348418,-0.23848437,-0.7037247,0.13626356,0.31936908,-0.023756962,-0.8096725,-0.37400866,201,水谷2人目_悲しい.csv,0
-0.94221973,-0.15881157,-0.63531166,0.18743576,0.36937192,0.044483315,-0.8519467,-0.41200286,202,水谷2人目_悲しい.csv,0
-0.93646467,-0.07251006,-0.45154443,0.27598426,0.43805766,0.12633777,-0.85789,-0.39808753,203,水谷2人目_悲しい.csv,0
-0.9059812,-0.0009985538,-0.32479927,0.30872777,0.4667653,0.17173995,-0.85925525,-0.36266887,204,水谷2人目_悲しい.csv,0
-0.87433493,0.064013444,-0.20690978,0.33479795,0.55172414,0.20649777,-0.8604438,-0.29960907,205,水谷2人目_悲しい.csv,0
-0.83556813,0.12972467,-0.088111885,0.34169328,0.6294929,0.21673046,-0.8504392,-0.20840536,206,水谷2人目_悲しい.csv,0
-0.8022625,0.21009918,0.033233255,0.33795348,0.71669644,0.20191932,-0.835386,-0.07999846,207,水谷2人目_悲しい.csv,0
-0.7734554,0.28778768,0.14313741,0.30710903,0.8438775,0.17086256,-0.8223194,0.0756878,208,水谷2人目_悲しい.csv,6
-0.7276415,0.3213707,0.23915823,0.21227576,0.93394494,0.11576129,-0.8023511,0.21945758,209,水谷2人目_悲しい.csv,6
-0.6777238,0.32964456,0.28727037,0.13877371,1.0117474,0.070735425,-0.789264,0.34674096,210,水谷2人目_悲しい.csv,6
-0.62089175,0.32861286,0.34258074,0.057886437,1.085534,0.03754737,-0.7826533,0.45609078,211,水谷2人目_悲しい.csv,6
-0.5839848,0.30862328,0.31878635,-0.058011346,1.1639614,-0.09812526,-0.75831753,0.6096717,212,水谷2人目_悲しい.csv,6
-0.5514468,0.2823997,0.284154,-0.18029782,1.2013025,-0.17896576,-0.72310925,0.71517694,213,水谷2人目_悲しい.csv,6
-0.49054024,0.24591129,0.22019121,-0.33146304,1.2076875,-0.29482526,-0.68125826,0.8363261,214,水谷2人目_悲しい.csv,6
-0.45457473,0.20414001,0.12611888,-0.5235059,1.1711203,-0.42979723,-0.6216503,0.95574087,215,水谷2人目_悲しい.csv,6
-0.41239753,0.15684503,0.022026973,-0.6683145,1.1239283,-0.514624,-0.5778325,1.004709,216,水谷2人目_悲しい.csv,6
-0.3962917,0.1078541,-0.09905084,-0.8181756,1.0240605,-0.61966217,-0.5084875,1.0610772,217,水谷2人目_悲しい.csv,6
-0.36852247,0.0769139,-0.18972595,-0.9081607,0.89714205,-0.6723078,-0.46404904,1.0801445,218,水谷2人目_悲しい.csv,6
-0.3600402,0.044297397,-0.29225075,-0.96923596,0.7627197,-0.7161063,-0.41861653,1.0750755,219,水谷2人目_悲しい.csv,6
-0.3438411,0.031755947,-0.37292656,-0.98463196,0.6075345,-0.7317954,-0.39328355,1.0448396,220,水谷2人目_悲しい.csv,6
-0.35970834,0.02910489,-0.47601727,-0.9916619,0.3718938,-0.7586808,-0.34268063,0.98668796,221,水谷2人目_悲しい.csv,6
-0.38735735,0.02762968,-0.56096065,-0.9724343,0.11490617,-0.7492851,-0.318149,0.88941133,222,水谷2人目_悲しい.csv,4
-0.44222516,0.01838659,-0.66729236,-0.9455578,0.01281439,-0.73670363,-0.30652657,0.8070226,223,水谷2人目_悲しい.csv,4
-0.49988273,0.03400299,-0.7475341,-0.94172853,-0.09559633,-0.69358176,-0.3119417,0.68933886,224,水谷2人目_悲しい.csv,4
-0.5211267,0.037319966,-0.8178866,-0.88983786,-0.2122952,-0.63101214,-0.33901575,0.5526793,225,水谷2人目_悲しい.csv,4
-0.5643694,0.055366755,-0.87351,-0.81155217,-0.3090724,-0.54534674,-0.3559019,0.3965885,226,水谷2人目_悲しい.csv,4
-0.61393344,0.051928326,-0.89126635,-0.72302204,-0.37949154,-0.4575853,-0.36535195,0.21514963,227,水谷2人目_悲しい.csv,0
-0.6416959,0.064459085,-0.8692675,-0.62264407,-0.39372328,-0.37451276,-0.38365108,0.03874866,228,水谷2人目_悲しい.csv,0
-0.6715425,0.07719341,-0.8317471,-0.51570493,-0.3662993,-0.28196248,-0.41767588,-0.061160885,229,水谷2人目_悲しい.csv,0
-0.69532925,0.088762045,-0.79845333,-0.42738578,-0.29983807,-0.22184893,-0.46657568,-0.12225328,230,水谷2人目_悲しい.csv,0
-0.7411423,0.09837328,-0.7943677,-0.3470955,-0.22382304,-0.16204329,-0.5063285,-0.16980982,231,水谷2人目_悲しい.csv,0
-0.78454405,0.17879197,-0.7140706,-0.25283274,-0.23827943,-0.07593245,-0.50327986,-0.20147814,232,水谷2人目_悲しい.csv,0
-0.81094545,0.2404158,-0.65885603,-0.1813462,-0.21388976,-0.0216477,-0.5031699,-0.22701196,233,水谷2人目_悲しい.csv,0
-0.8396108,0.310969,-0.5834945,-0.120459296,-0.16794397,0.046320383,-0.50581974,-0.25274548,234,水谷2人目_悲しい.csv,0
-0.83211786,0.38166335,-0.48430115,-0.049558513,-0.11106195,0.11700962,-0.51505595,-0.26291886,235,水谷2人目_悲しい.csv,0
-0.8198321,0.4558756,-0.36311585,0.035682503,-0.03058129,0.19763018,-0.53930616,-0.27196065,236,水谷2人目_悲しい.csv,0
-0.8006338,0.5556908,-0.24144273,0.094681315,0.041519165,0.26045093,-0.56229043,-0.26240844,237,水谷2人目_悲しい.csv,0
-0.76478946,0.63390326,-0.14583021,0.117743745,0.093005925,0.27050677,-0.57462746,-0.24917655,238,水谷2人目_悲しい.csv,0
-0.73373806,0.7241338,-0.011713815,0.16638872,0.19364473,0.3098895,-0.6048955,-0.21052505,239,水谷2人目_悲しい.csv,0
-0.7052205,0.79269505,0.08031005,0.14153713,0.24999645,0.29316097,-0.6120534,-0.16163662,240,水谷2人目_悲しい.csv,0
-0.66174453,0.8767559,0.17829922,0.12480406,0.32214344,0.2851814,-0.62140507,-0.1013923,241,水谷2人目_悲しい.csv,0
-0.61247706,0.99307466,0.3085076,0.07997208,0.39713818,0.24539362,-0.61227274,0.010610344,242,水谷2人目_悲しい.csv,6
0.39410728,-1.1139557,0.17929593,1.3793204,0.17283435,-0.80404466,-0.7438293,-0.32269776,0,水谷2人目_緊張.csv,3
0.42420778,-1.0925423,0.18438496,1.3649867,0.19935077,-0.7951608,-0.7447457,-0.29010984,1,水谷2人目_緊張.csv,3
0.45996267,-1.0606112,0.18980645,1.3581597,0.21779892,-0.79788375,-0.741744,-0.23645449,2,水谷2人目_緊張.csv,3
0.48234415,-1.06044,0.17955138,1.3315451,0.26720977,-0.7942763,-0.76306176,-0.18768598,3,水谷2人目_緊張.csv,3
0.48608637,-1.0840358,0.166961,1.286507,0.3309117,-0.7973075,-0.7769806,-0.12495988,4,水谷2人目_緊張.csv,3
0.5024708,-1.1412592,0.16249172,1.1859334,0.43097672,-0.8071589,-0.8163071,-0.04917764,5,水谷2人目_緊張.csv,3
0.5428184,-1.2412583,0.1583208,1.0278308,0.55052096,-0.8142324,-0.890053,0.031610295,6,水谷2人目_緊張.csv,3
0.58362246,-1.3283112,0.15898669,0.890035,0.616503,-0.8408918,-0.9353439,0.09797056,7,水谷2人目_緊張.csv,3
0.6099866,-1.3908997,0.15575479,0.7935166,0.645702,-0.8799773,-0.95335156,0.15514076,8,水谷2人目_緊張.csv,3
0.6205859,-1.4498824,0.13774551,0.70173097,0.67197514,-0.9185556,-0.9632018,0.20532152,9,水谷2人目_緊張.csv,3
0.61256576,-1.4947422,0.1183704,0.6442322,0.6723707,-0.96373665,-0.94470894,0.23725456,10,水谷2人目_緊張.csv,3
0.6029237,-1.5375494,0.07673874,0.5980853,0.65874,-0.99154663,-0.9308809,0.24677953,11,水谷2人目_緊張.csv,3
0.59901905,-1.5634012,0.041440926,0.56654143,0.6359421,-1.022946,-0.90565604,0.25796676,12,水谷2人目_緊張.csv,3
0.59422034,-1.5782568,-0.015938168,0.5140906,0.620419,-1.0453656,-0.8813379,0.27243063,13,水谷2人目_緊張.csv,3
0.5938758,-1.5791599,-0.07009678,0.4847307,0.5844801,-1.077086,-0.85418564,0.27823183,14,水谷2人目_緊張.csv,3
0.58068776,-1.5793512,-0.13808899,0.45265648,0.5337034,-1.102101,-0.81148845,0.29584584,15,水谷2人目_緊張.csv,3
0.56041574,-1.5945868,-0.21216135,0.4397799,0.4787241,-1.1155875,-0.7868974,0.28525928,16,水谷2人目_緊張.csv,3
0.5347493,-1.6042746,-0.27903044,0.43845645,0.41575712,-1.109637,-0.7670967,0.25100598,17,水谷2人目_緊張.csv,3
0.49153215,-1.6048763,-0.33503374,0.46305263,0.3611139,-1.0874757,-0.75890243,0.18949036,18,水谷2人目_緊張.csv,3
0.45761067,-1.596122,-0.37097257,0.47865018,0.3220713,-1.0577948,-0.7614855,0.12953529,19,水谷2人目_緊張.csv,3
0.41268077,-1.5886898,-0.4068337,0.50897616,0.2932282,-1.0091523,-0.7836798,0.05262418,20,水谷2人目_緊張.csv,3
0.3725047,-1.5777389,-0.42670035,0.5568203,0.27110407,-0.9569013,-0.80030864,-0.013783667,21,水谷2人目_緊張.csv,3
0.33930635,-1.5543846,-0.44071645,0.6047662,0.2551503,-0.90482825,-0.80942935,-0.0748946,22,水谷2人目_緊張.csv,3
0.3096131,-1.5305489,-0.44103914,0.66292894,0.2659536,-0.86044425,-0.81607056,-0.1268553,23,水谷2人目_緊張.csv,3
0.2940853,-1.5005727,-0.42811307,0.7162199,0.26999032,-0.81152743,-0.81475544,-0.17653579,24,水谷2人目_緊張.csv,3
0.28570372,-1.4749683,-0.4094558,0.7674439,0.27172372,-0.7560799,-0.8115378,-0.21139179,25,水谷2人目_緊張.csv,3
0.27859744,-1.4482005,-0.39793164,0.8062617,0.28102267,-0.7030909,-0.8161417,-0.24155611,26,水谷2人目_緊張.csv,3
0.25989762,-1.4184197,-0.3956959,0.841342,0.2914256,-0.6461889,-0.8140966,-0.26187322,27,水谷2人目_緊張.csv,3
0.25153568,-1.3832576,-0.38462013,0.87319183,0.30626845,-0.6034935,-0.8336035,-0.28182352,28,水谷2人目_緊張.csv,3
0.25593263,-1.34251,-0.34154046,0.9097205,0.31784216,-0.5794894,-0.8483415,-0.30963778,29,水谷2人目_緊張.csv,3
0.25158474,-1.3097104,-0.30055517,0.924693,0.335582,-0.5470236,-0.83232135,-0.31382912,30,水谷2人目_緊張.csv,3
0.26293737,-1.2718476,-0.24611779,0.9756137,0.35867715,-0.52150136,-0.84580386,-0.31773248,31,水谷2人目_緊張.csv,3
0.28347778,-1.2333126,-0.1978336,1.0089358,0.3814473,-0.51295894,-0.8608441,-0.3198445,32,水谷2人目_緊張.csv,3
0.31022128,-1.1822199,-0.1391719,1.0558584,0.4005027,-0.51420504,-0.8736871,-0.30161542,33,水谷2人目_緊張.csv,3
0.33930698,-1.1402929,-0.08788063,1.0894929,0.4320023,-0.5258021,-0.887452,-0.26811633,34,水谷2人目_緊張.csv,3
0.3910744,-1.0910602,-0.015173576,1.1070465,0.4698682,-0.550454,-0.8992326,-0.20945835,35,水谷2人目_緊張.csv,3
0.4271857,-1.0722353,0.03931179,1.1057286,0.50864404,-0.5865121,-0.9071599,-0.14350824,36,水谷2人目_緊張.csv,3
0.45258257,-1.0766159,0.091643184,1.0555629,0.56556016,-0.621195,-0.9085266,-0.06499283,37,水谷2人目_緊張.csv,3
0.48746324,-1.0965927,0.12846895,1.0056014,0.622082,-0.66216016,-0.93592435,0.015305569,38,水谷2人目_緊張.csv,3
0.52045006,-1.1283051,0.15429592,0.9356513,0.67244536,-0.7148725,-0.9445015,0.10451915,39,水谷2人目_緊張.csv,3
0.5342287,-1.17278,0.15127063,0.851632,0.71830446,-0.7685189,-0.93267566,0.1862535,40,水谷2人目_緊張.csv,3
0.54963815,-1.2296647,0.13733116,0.7622439,0.7557777,-0.8219948,-0.92836666,0.2519185,41,水谷2人目_緊張.csv,3
0.551627,-1.2827047,0.11150965,0.6775631,0.7691268,-0.8732877,-0.9042207,0.30125123,42,水谷2人目_緊張.csv,3
0.56747055,-1.3266991,0.0829738,0.58748174,0.7796943,-0.94305384,-0.8769511,0.3761791,43,水谷2人目_緊張.csv,3
0.57113343,-1.3749017,0.034492828,0.49531415,0.7812932,-1.0015403,-0.8532238,0.41761556,44,水谷2人目_緊張.csv,3
0.56617993,-1.4267702,-0.025468448,0.43927157,0.7645476,-1.0426198,-0.8369519,0.42577422,45,水谷2人目_緊張.csv,3
0.5680643,-1.4537214,-0.09057063,0.4029315,0.71021533,-1.0753174,-0.8222436,0.4227554,46,水谷2人目_緊張.csv,3
0.59431607,-1.4755908,-0.14716274,0.3548599,0.63764596,-1.1036166,-0.79631954,0.42943126,47,水谷2人目_緊張.csv,3
0.597577,-1.4989307,-0.22260304,0.33402494,0.56259376,-1.11695,-0.78463537,0.3956221,48,水谷2人目_緊張.csv,3
0.57572335,-1.5129644,-0.304766,0.31422952,0.4979455,-1.1190493,-0.76777935,0.35833374,49,水谷2人目_緊張.csv,3
0.5521957,-1.5208274,-0.36788133,0.32178935,0.4344313,-1.1123047,-0.76289415,0.30624878,50,水谷2人目_緊張.csv,3
0.51348627,-1.5123409,-0.4252495,0.34351686,0.36653084,-1.091002,-0.7599299,0.2396959,51,水谷2人目_緊張.csv,3
0.48037487,-1.5061221,-0.46680957,0.37163913,0.31528446,-1.0598314,-0.7714963,0.16699046,52,水谷2人目_緊張.csv,3
0.4454161,-1.4953239,-0.4952899,0.40564844,0.27868694,-1.0223552,-0.7821227,0.09537618,53,水谷2人目_緊張.csv,3
0.41126946,-1.487825,-0.5240936,0.43266156,0.25692093,-0.96755856,-0.79572785,0.018883856,54,水谷2人目_緊張.csv,3
0.37642634,-1.4786321,-0.55548316,0.48826507,0.23172884,-0.9146606,-0.8128131,-0.038723446,55,水谷2人目_緊張.csv,3
0.359568,-1.4657347,-0.5772178,0.53498447,0.22252688,-0.86490935,-0.8499092,-0.100810885,56,水谷2人目_緊張.csv,3
0.35362563,-1.4513849,-0.5825903,0.59179115,0.20367506,-0.81262267,-0.88820446,-0.1548955,57,水谷2人目_緊張.csv,3
0.34650338,-1.4378512,-0.5708466,0.6369933,0.21050219,-0.7541415,-0.9071972,-0.20524998,58,水谷2人目_緊張.csv,3
0.32928956,-1.4254503,-0.5663924,0.68919986,0.22162482,-0.69771105,-0.9369513,-0.24620931,59,水谷2人目_緊張.csv,3
0.32483593,-1.4007658,-0.54463756,0.74729866,0.22410038,-0.6476738,-0.9795117,-0.28077045,60,水谷2人目_緊張.csv,3
0.3138935,-1.3744441,-0.5265057,0.794586,0.23530357,-0.6003024,-1.0082546,-0.30899686,61,水谷2人目_緊張.csv,3
0.31865436,-1.3263835,-0.48386693,0.828133,0.24258895,-0.5504408,-1.0214481,-0.3386878,62,水谷2人目_緊張.csv,3
0.31548825,-1.2736033,-0.41835836,0.8985519,0.25311586,-0.50621367,-1.0403365,-0.35788837,63,水谷2人目_緊張.csv,3
0.32512635,-1.20463,-0.32279465,0.94250953,0.26869434,-0.48639974,-1.0144445,-0.3619252,64,水谷2人目_緊張.csv,3
0.33372512,-1.1477273,-0.24490878,0.99143755,0.2944987,-0.46766254,-1.0146223,-0.35110205,65,水谷2人目_緊張.csv,3
0.3525244,-1.094959,-0.17702189,1.0159061,0.34496084,-0.44698748,-1.0150273,-0.31996858,66,水谷2人目_緊張.csv,3
0.38134414,-1.0471742,-0.10707131,1.0333865,0.39444733,-0.45962682,-1.0174289,-0.27417183,67,水谷2人目_緊張.csv,3
0.42089406,-1.0056549,-0.03569645,1.0385497,0.44304776,-0.4743541,-1.0114065,-0.2055917,68,水谷2人目_緊張.csv,3
0.45115197,-0.9837647,0.035375148,1.019519,0.51465285,-0.5078454,-1.0067716,-0.11097648,69,水谷2人目_緊張.csv,3
0.49055594,-0.9794218,0.1018188,0.9851465,0.59139156,-0.5484286,-1.0234414,-0.009613074,70,水谷2人目_緊張.csv,3
0.52458954,-1.0005596,0.14672172,0.9325949,0.6674591,-0.5970975,-1.0346304,0.09315301,71,水谷2人目_緊張.csv,3
0.55210716,-1.038774,0.16438904,0.850704,0.73585725,-0.64019513,-1.048793,0.16616292,72,水谷2人目_緊張.csv,3
0.5776352,-1.0901214,0.14192164,0.7630257,0.7938897,-0.6925626,-1.04978,0.24587137,73,水谷2人目_緊張.csv,3
0.5797669,-1.1443385,0.10020282,0.6673724,0.8323654,-0.7440976,-1.0307168,0.30797818,74,水谷2人目_緊張.csv,3
0.58509374,-1.2034745,0.059273995,0.5778732,0.85405034,-0.79459625,-1.0136409,0.35690346,75,水谷2人目_緊張.csv,3
0.58255875,-1.2521328,0.00065086037,0.50551087,0.8598241,-0.85407406,-0.98265743,0.41296658,76,水谷2人目_緊張.csv,3
0.57818884,-1.2866416,-0.040493213,0.42847186,0.8683585,-0.90655994,-0.9576941,0.43551704,77,水谷2人目_緊張.csv,3
0.5935987,-1.3064597,-0.088560544,0.35868305,0.8482903,-0.9623865,-0.92023265,0.4655305,78,水谷2人目_緊張.csv,3
0.6006814,-1.3335763,-0.1557429,0.3075306,0.80351496,-1.0219635,-0.87507784,0.49952117,79,水谷2人目_緊張.csv,3
